sa2_code_2011,sa2_name,Meter count - 2010 (no.),Meter count - 2011 (no.),Meter count - 2012 (no.),Mean - 2010 (kWh),Mean - 2011 (kWh),Mean - 2012 (kWh),Lowest quintile - 2010 (kWh),Lowest quintile - 2011 (kWh),Lowest quintile - 2012 (kWh),Second quintile - 2010 (kWh),Second quintile - 2011 (kWh),Second quintile - 2012 (kWh),Third quintile - 2010 (kWh),Third quintile - 2011 (kWh),Third quintile - 2012 (kWh),Fourth quintile - 2010 (kWh),Fourth quintile - 2011 (kWh),Fourth quintile - 2012 (kWh),Highest quintile - 2010 (kWh),Highest quintile - 2011 (kWh),Highest quintile - 2012 (kWh),Median - 2010 (kWh),Median - 2011 (kWh),Median - 2012 (kWh),Predominant climate zone (d)
123011435,Mount Annan - Currans Hill,,43,180,,8219,6862,,2412,2951,,4786,4587,,7357,6172,,9965,7803,,15832,12796,,7881,6137,6
123021436,Bradbury - Wedderburn,,20,71,,7984,7053,,2699,2597,,4835,4561,,7673,6253,,8938,8466,,15777,12965,,7852,6328,6
123021437,Campbelltown - Woodbine,,27,125,,7612,7103,,1953,3302,,4730,4989,,6312,6560,,10202,8879,,13872,11786,,6150,6442,6
123021438,Claymore - Eagle Vale - Raby,,13,65,,7076,8740,,,3290,,,6340,,,8300,,,10829,,,14941,,6690,8188,6
123021439,Holsworthy Military Area,,,,,,,,,,,,,,,,,,,,,,,,,6
123021440,Ingleburn - Denham Court,,38,113,,8486,8530,,2577,3270,,5853,5611,,7806,7307,,10159,9938,,15214,16240,,7885,7335,6
123021441,Leumeah - Minto Heights,,22,66,,10282,9101,,2917,4004,,8584,6631,,9788,8394,,11453,10714,,17091,15285,,9869,8214,6
123021442,Macquarie Fields - Glenfield,,24,106,,6370,6422,,2406,2811,,3860,4378,,6092,5886,,7736,7742,,10964,11073,,6254,6070,6
123021443,Minto - St Andrews,,33,107,,7187,6971,,2082,2181,,3912,3752,,6030,5479,,8752,7503,,14263,15599,,6135,5381,6
123021444,Rosemeadow - Glen Alpine,,19,96,,8521,9065,,3087,3742,,5755,5703,,7917,7669,,10281,10307,,14205,17462,,8348,7539,6
123031445,Bargo,,7,45,,7082,8750,,,2536,,,5078,,,7832,,,11094,,,17208,,6887,7732,6
123031446,Douglas Park - Appin,,17,70,,10592,9663,,2257,3879,,5202,6179,,8578,8669,,11608,10108,,22138,19481,,9559,8678,6
123031447,Picton - Tahmoor - Buxton,,31,97,,7539,9221,,2992,3445,,5727,6159,,7206,8177,,9007,10580,,12018,17371,,7007,8236,6
123031448,The Oaks - Oakdale,,18,66,,12590,10669,,6350,4375,,9329,7205,,13560,9870,,14279,12070,,18113,19171,,13872,9959,6
124011449,Blackheath - Megalong Valley,,5,12,,12216,8423,,,,,,,,,,,,,,,,,8341,6054,6
124011450,Blaxland - Warrimoo - Lapstone,,30,90,,9608,8047,,3128,3236,,5426,5016,,7733,7152,,11766,9471,,19986,15359,,7634,7132,6
124011451,Blue Mountains - North,,,,,,,,,,,,,,,,,,,,,,,,,6
124011452,Katoomba - Leura,,4,27,,7843,5469,,,1614,,,3250,,,4119,,,6131,,,11327,,5291,3912,6
124011453,Lawson - Hazelbrook - Linden,,14,37,,7534,7927,,,2100,,,4073,,,5561,,,8786,,,18012,,5785,5376,6
124011454,Springwood - Winmalee,,31,108,,7941,7819,,2070,2957,,4983,5676,,6861,7493,,8862,9173,,15644,13558,,6823,7412,6
124011455,Wentworth Falls,,6,12,,8870,6806,,,,,,,,,,,,,,,,,6526,5082,6
124021456,Blue Mountains - South,,,,,,,,,,,,,,,,,,,,,,,,,6
124031457,Cambridge Park,,9,62,,10186,9637,,,4074,,,6509,,,8647,,,11649,,,16794,,10749,8468,6
124031458,Castlereagh - Cranebrook,,24,98,,9335,8151,,412,2618,,3447,4986,,6277,6933,,11660,9822,,23095,16056,,6579,6868,6
124031459,Emu Plains - Leonay,,16,89,,10929,9389,,3198,3708,,6930,6550,,11032,9214,,13580,11115,,17660,16043,,11913,9087,6
124031460,Glenmore Park - Regentville,,31,178,,40610,7937,,,3146,,,5431,,,7298,,,9491,,,14167,,8024,7215,6
124031461,Jamisontown - South Penrith,,23,83,,8652,8835,,4434,3373,,6123,5552,,6954,7751,,8534,10002,,16031,17111,,6956,7539,6
124031462,Kingswood - Werrington,,15,70,,8103,6895,,3177,2880,,6102,4872,,6817,6642,,9979,8187,,14440,11893,,6704,6649,6
124031463,Mulgoa - Luddenham - Orchard Hills,,21,66,,9113,11987,,1031,3575,,3994,7540,,6398,10155,,11088,13659,,20265,24077,,6664,10616,6
124031464,Penrith,,7,29,,7639,8387,,,3789,,,5460,,,7804,,,10049,,,14069,,6744,8759,6
124031465,Warragamba - Silverdale,,12,44,,11132,11999,,,5608,,,8438,,,10690,,,12995,,,21555,,10523,10906,6
124041466,Richmond - Clarendon,,7,46,,9803,8445,,,3365,,,5227,,,6408,,,9711,,,16606,,8130,6571,6
124041467,Windsor - Bligh Park,,13,46,,9780,8490,,,3893,,,5714,,,7438,,,10123,,,14604,,6527,7600,6
124041468,Yarramundi - Londonderry,,14,50,,11505,11622,,,3884,,,7234,,,9974,,,13455,,,23562,,10881,10226,6
124051469,Erskine Park,,7,43,,5865,8422,,,3107,,,5409,,,6656,,,9553,,,16598,,4547,6530,6
124051470,St Clair,,22,86,,7350,8103,,2716,3338,,4394,5416,,6790,7251,,8502,9242,,13060,14871,,6713,7238,6
124051471,St Marys - Colyton,,24,109,,8160,7685,,3167,2698,,4982,4825,,7054,6759,,9708,9277,,14890,14640,,7043,6920,6
125011472,Auburn,29,100,180,7106,5761,6008,2462,2072,1188,4775,3587,2422,6093,5006,4189,8868,6943,6705,12559,11197,15536,5888,5125,4251,6
125011473,Homebush Bay - Silverwater,877,658,658,5347,4851,3490,2397,2195,1300,3720,3492,2096,4933,4506,2685,6337,5675,3569,9327,8367,7780,4932,4515,2631,6
125011474,Lidcombe - Regents Park,24,126,248,6329,6240,6313,2026,2109,1116,3520,3674,2602,5087,5648,4670,6891,7792,7496,13261,11754,15546,5120,5587,4740,6
125011475,Rookwood Cemetery,,,,,,,,,,,,,,,,,,,,,,,,,6
125021476,Carlingford,,60,129,,8828,11558,,3271,3453,,6538,6566,,8687,9087,,10164,11521,,14543,26190,,8668,9132,6
125021477,Ermington - Rydalmere,,16,48,,7992,7349,,3054,2140,,5105,4616,,6479,6638,,9233,8643,,14065,14116,,6733,6707,6
125021478,Oatlands - Dundas Valley,,18,55,,7505,7539,,3693,2745,,5650,5378,,7764,7412,,8614,9129,,10914,13032,,7902,7603,6
125031479,Chester Hill - Sefton,,64,119,,7492,7260,,3596,1488,,5291,2973,,6985,5387,,9112,9105,,12175,17107,,7095,5428,6
125031480,Fairfield - East,,14,52,,6469,7083,,,2319,,,4330,,,6164,,,8109,,,13905,,5919,6127,6
125031481,Granville - Clyde,,19,53,,7376,7266,,2116,2668,,3980,4666,,5434,5997,,10857,8629,,13180,13838,,5880,5919,6
125031482,Greystanes - Pemulwuy,,29,150,,6659,6291,,2287,2324,,4399,4559,,6986,5985,,8216,7562,,10680,11026,,7148,6003,6
125031483,Guildford - South Granville,,16,57,,6092,6709,,2210,2459,,4310,4596,,6179,5957,,7232,8329,,9421,11808,,6580,6066,6
125031484,Guildford West - Merrylands West,,9,,,6822,,,,,,,,,,,,,,,,,,6465,,6
125031485,Merrylands - Holroyd,,22,108,,8456,6864,,3918,2198,,6252,4379,,7546,6249,,9786,8380,,13695,12875,,7756,6271,6
125031486,Smithfield Industrial,,,,,,,,,,,,,,,,,,,,,,,,,6
125031487,Yennora Industrial,,,,,,,,,,,,,,,,,,,,,,,,,6
125041488,Girraween - Westmead,,32,140,,8062,6590,,2168,2409,,5087,4255,,7292,6203,,9308,8207,,15366,11876,,7454,6304,6
125041489,North Parramatta,,6,15,,6558,5113,,,1505,,,3458,,,4689,,,6627,,,9286,,6108,4744,6
125041490,North Rocks,,15,45,,8228,8300,,2760,3618,,5749,5834,,8368,7856,,10504,10331,,13760,13863,,8850,7765,6
125041491,Northmead,,10,55,,8488,6995,,,2466,,,4048,,,6055,,,8325,,,14079,,7543,6148,6
125041492,Parramatta - Rosehill,,6,18,,6717,6358,,,2457,,,4235,,,5634,,,7117,,,11190,,4996,5715,6
125041493,Toongabbie - Constitution Hill,,33,102,,7117,7353,,2454,2408,,4144,4798,,6334,6584,,8697,8967,,13179,13729,,6572,6663,6
125041494,Winston Hills,,14,48,,7089,7894,,,3258,,,5556,,,7938,,,9600,,,12656,,6252,8049,6
126011495,Epping - North Epping,42,58,99,6289,6140,7195,2178,2710,1140,4017,3937,2311,5830,5304,3390,7611,7375,6693,11246,11019,22136,6242,5403,3402,5
126011496,Pennant Hills - Cheltenham,34,60,107,8774,7910,7726,2047,2227,1772,5328,5165,3372,8049,7146,4942,10729,9420,7832,16000,15119,18349,8320,7087,5146,5
126021497,Eastwood - Denistone,30,66,116,7575,8130,5538,2729,3433,1439,4712,5677,2760,6029,7508,4075,7970,9105,6255,16434,14441,12843,6174,7596,3980,5
126021498,Gladesville - Huntleys Point,26,28,45,8418,6974,5195,2161,2261,1058,4264,4428,2367,6142,6343,4077,9432,7747,5593,18146,13201,12881,6401,6518,4149,5
126021499,Hunters Hill - Woolwich,22,18,19,10157,13812,6826,3789,4147,2405,5544,7567,3945,7295,11145,5813,11340,16578,8182,20859,26540,12680,7415,11677,6540,5
126021500,Macquarie Park - Marsfield,39,42,52,3673,6354,6398,902,1675,581,2004,3669,1302,2964,5465,2838,3952,8149,5614,8198,12194,20592,3054,5461,2674,5
126021501,North Ryde - East Ryde,20,38,61,5894,6532,5712,2705,2604,1161,3793,4304,2719,5800,5744,4071,6980,7886,6489,10192,11531,13474,5797,5897,4282,5
126021502,Ryde - Putney,27,66,98,5962,7870,4582,2400,3327,1087,3981,4930,1985,5578,6810,3469,7449,9661,5369,9725,14137,10772,5254,6860,3453,5
126021503,West Ryde - Meadowbank,18,38,67,6080,7340,7146,2390,2715,1254,3845,4558,2661,4998,6176,4984,6414,9008,7835,11561,13518,18302,5144,6196,5268,5
127011504,Ashcroft - Busby - Miller,,21,82,,10108,7907,,6845,3350,,7629,5844,,9087,7317,,10889,9329,,14892,13389,,9130,7302,6
127011505,Badgerys Creek - Greendale,,22,72,,12669,12002,,4467,4674,,8622,7739,,11487,10599,,13973,13150,,22606,23152,,11715,10626,6
127011506,Cobbitty - Leppington,,17,64,,7360,8695,,1219,2094,,1846,5235,,5945,8613,,9823,10654,,15668,16373,,5954,9046,6
127011507,Green Valley - Cecil Hills,,40,201,,7365,7211,,3681,3315,,5426,5004,,6944,6383,,8837,8645,,11937,12575,,6866,6273,6
127011508,Hoxton Park - Horningsea Park,,47,185,,8731,6633,,696,2137,,3034,3892,,5210,5371,,7682,7460,,25556,14306,,5458,5318,6
127021509,Bonnyrigg Heights - Bonnyrigg,,20,73,,9428,7437,,3395,3198,,6280,4325,,8874,6306,,11467,9136,,17122,13859,,8823,6719,6
127021510,Bossley Park - Abbotsbury,,19,84,,9831,9128,,3566,3403,,7067,5741,,8263,7964,,10588,10973,,18102,17223,,8573,7767,6
127021511,Cabramatta - Lansvale,,47,131,,8045,7602,,2920,3050,,5487,5151,,6886,6705,,9381,9000,,14914,13865,,6581,6786,6
127021512,Cabramatta West - Mount Pritchard,,44,128,,9519,8315,,3613,3281,,7369,6329,,8845,7866,,10935,9464,,16175,14422,,8691,7944,6
127021513,Canley Vale - Canley Heights,,62,170,,8446,7785,,4079,3451,,6623,5782,,7854,7443,,9403,9174,,13869,13077,,7918,7444,6
127021514,Edensor Park,,15,39,,6884,7545,,,2494,,,4916,,,7316,,,9624,,,12742,,6028,7764,6
127021515,Fairfield,,17,80,,6254,6653,,1131,2962,,3983,4584,,5172,5921,,8132,7860,,11471,11940,,5165,5882,6
127021516,Fairfield - West,,16,88,,7541,8284,,3448,3653,,5081,6065,,7302,7449,,9204,9774,,11389,14176,,8073,7541,6
127021517,Greenfield Park - Prairiewood,,12,43,,9892,8834,,,4199,,,6377,,,7911,,,9708,,,15358,,8878,8109,6
127021518,Horsley Park - Kemps Creek,,11,29,,13067,13391,,,4160,,,7380,,,12752,,,18193,,,22929,,10199,12844,6
127021519,Smithfield - Wetherill Park,,33,113,,8552,7866,,2720,3257,,5265,5580,,7074,7690,,10874,9426,,15783,13167,,7083,7635,6
127021520,St Johns Park - Wakeley,,16,47,,9356,7975,,5441,2693,,7321,5794,,8942,7624,,10395,9500,,13350,13668,,9233,7674,6
127021521,Wetherill Park Industrial,,,,,,,,,,,,,,,,,,,,,,,,,6
127031522,Casula,,24,105,,7983,6815,,2291,3041,,4766,4679,,6861,6205,,10563,7994,,14297,12157,,6986,6126,6
127031523,Chipping Norton - Moorebank,,38,156,,7352,8222,,522,2889,,4323,5126,,7347,7311,,9111,9595,,14602,15942,,7245,7419,6
127031524,Holsworthy - Wattle Grove,,36,140,,8116,7127,,3270,2258,,5713,4290,,7962,5765,,10104,8090,,12092,14784,,8145,5857,6
127031525,Liverpool - Warwick Farm,,16,68,,7563,7256,,2811,3187,,4962,5221,,6677,6736,,8706,8549,,12885,12259,,6730,6765,6
127031526,Prestons - Lurnea,,29,218,,7920,6445,,4443,2471,,5963,4579,,7372,6166,,9207,7866,,12037,11047,,7706,6167,6
128011527,Caringbah - Lilli Pilli,31,53,71,8973,8788,8479,3907,3108,1745,6054,5632,3746,8040,7573,5494,10349,10306,9583,15438,16694,20939,8087,7623,5519,5
128011528,Cronulla - Kurnell - Bundeena,47,56,73,7266,6638,6917,2651,2811,1439,4162,3967,2689,6418,5253,4379,7935,6435,7524,14458,14049,18022,6578,5397,4291,5
128011529,Gymea - Grays Point,20,32,63,7978,7780,11581,2903,2716,1811,5471,4620,3671,7926,7532,7559,9889,9500,12314,13701,13605,31488,8155,7974,7811,5
128011530,Miranda - Yowie Bay,19,39,52,6976,7168,6343,3092,2301,1224,4678,4339,2631,5704,6628,3943,6587,9428,5859,13851,12537,17209,5983,6708,4032,5
128011531,Sylvania - Taren Point,15,36,57,9761,10210,10085,5184,4657,2412,6912,7257,3999,9578,9211,6408,11735,11839,11061,15394,17099,25481,9670,9058,6611,5
128021532,Engadine - Loftus,54,84,125,7438,8859,7765,2302,3416,1566,4491,6418,3554,7032,8249,5918,9594,10064,9421,13305,15826,18366,7052,8305,5782,5
128021533,Heathcote - Waterfall,11,25,30,8230,8125,5929,,3807,1206,,5572,3666,,7214,4909,,9935,6590,,14096,13275,6878,7083,5000,5
128021534,Illawong - Alfords Point,19,39,70,10818,10347,8400,5529,4357,1678,7483,7140,3662,9730,9910,5891,11980,12075,10454,18046,17505,20317,10306,9940,5686,5
128021535,Menai - Lucas Heights - Woronora,30,60,92,10124,11183,8199,4203,4952,1726,6285,7158,3252,9192,9557,5178,13098,13052,10769,17842,21196,19603,9161,9355,4975,5
128021536,Oyster Bay - Como - Jannali,43,54,79,7587,9046,8675,2634,3724,1210,4416,6255,2693,7168,7637,4980,9126,11016,11497,13996,16113,22528,7231,7592,4800,5
128021537,Royal National Park,,,,,,,,,,,,,,,,,,,,,,,,,5
128021538,Sutherland - Kirrawee,32,51,68,7064,7876,8019,3135,3284,1152,4676,4568,2428,6366,6451,4239,8237,8025,8036,12169,16220,23477,6432,6630,4042,5
101011001,Goulburn,3,147,254,4914,5051,4510,,1959,1610,,3302,2797,,4319,3734,,5866,5180,,9676,9174,4859,4371,3760,7
101011002,Goulburn Region,3,34,159,2870,5767,5808,,754,1788,,2811,3692,,5093,5126,,7222,6974,,12239,11335,2333,5212,5151,7
101011003,Yass,,26,48,,6384,5537,,2868,2174,,4120,3703,,5551,4917,,7555,6942,,10920,9552,,5689,5036,6
101011004,Yass Region,,50,118,,7143,7406,,2907,2253,,4882,4863,,6248,6553,,8387,8518,,12530,13855,,6646,6822,6
101011005,Young,,32,126,,6997,5720,,3056,2048,,4513,3741,,5472,4947,,7264,6272,,13798,11364,,5378,4928,4
101011006,Young Region,,11,79,,6022,7341,,,1748,,,3940,,,5658,,,8703,,,16306,,5980,5779,4
101021007,Braidwood,,19,37,,4229,4071,,361,675,,1871,2226,,4192,4010,,5446,5205,,8305,7727,,4241,4275,7
101021008,Karabar,,18,35,,5483,5886,,2551,2415,,3736,3852,,4881,4922,,5931,5981,,9431,12261,,4945,4858,7
101021009,Queanbeyan,,21,57,,5650,5101,,1766,1997,,2955,3314,,5864,4884,,7440,6247,,9312,8753,,6017,5128,7
101021010,Queanbeyan - East,,9,22,,5956,4678,,,1129,,,2294,,,3816,,,5146,,,9912,,5356,3934,7
101021011,Queanbeyan Region,,57,157,,7808,7634,,2984,3094,,5405,4795,,6835,6629,,8897,8681,,14407,14775,,6854,6553,7
101021012,Queanbeyan West - Jerrabomberra,,25,61,,6670,6334,,2916,1815,,4573,4064,,6086,5322,,7307,6905,,12470,13008,,5891,5345,7
101031013,Bombala,,6,12,,4396,6214,,,,,,,,,,,,,,,,,3144,4081,7
101031014,Cooma,,24,72,,7334,7820,,2927,2324,,4988,4131,,6236,5542,,7745,7562,,13892,18910,,6424,5626,7
101031015,Cooma Region,,11,24,,5984,4923,,,853,,,2538,,,4473,,,6244,,,9693,,6466,4374,7
101031016,Jindabyne - Berridale,,9,33,,12677,7839,,,2426,,,4334,,,6541,,,8480,,,16457,,10865,6753,7
101041017,Batemans Bay,,35,92,,4856,4591,,1604,1376,,3228,3223,,4729,4193,,5921,5226,,8799,8729,,4908,4243,6
101041018,Batemans Bay - South,,37,109,,4938,4793,,1487,1795,,3240,3306,,4741,4445,,5995,5739,,8715,8546,,5014,4436,6
101041019,Bega - Tathra,3,39,87,4757,4875,4688,,1470,1391,,2877,2853,,4114,4260,,6038,5880,,9450,8839,3189,4100,4201,6
101041020,Bega-Eden Hinterland,8,56,104,5955,4883,4580,,1031,1589,,3281,2916,,4613,4046,,6016,5597,,9093,8607,5333,4624,3922,6
101041021,Broulee - Tomakin,,8,25,,3778,4253,,,1005,,,2736,,,3860,,,4914,,,8748,,3592,3919,6
101041022,Deua - Wadbilliga,,,,,,,,,,,,,,,,,,,,,,,,,6
101041023,Eden,,6,19,,5631,4409,,,1841,,,2447,,,3596,,,5520,,,7998,,4392,3929,6
101041024,Eurobodalla Hinterland,,16,49,,5098,5080,,1383,1097,,3122,3187,,3984,4267,,5219,6075,,10111,10373,,4203,4568,6
101041025,Merimbula - Tura Beach,,50,114,,5820,4876,,1651,1705,,4070,3496,,5158,4563,,6916,5884,,11307,8593,,5088,4594,6
101041026,Moruya - Tuross Head,,49,101,,4183,3975,,2041,1517,,3111,2768,,3855,3679,,4686,4665,,7009,7091,,3826,3703,6
101041027,Narooma - Bermagui,,57,129,,4146,3868,,1385,1181,,2753,2367,,4122,3590,,5165,4561,,7044,7540,,4024,3696,6
103011058,Bathurst,,87,203,,5928,5923,,1832,1590,,3122,2795,,4431,4633,,6965,7135,,12965,13326,,4386,4557,7
103011059,Bathurst - East,,35,113,,5991,5572,,2245,1853,,3681,3319,,5164,4407,,7192,6566,,11674,11505,,5225,4376,7
103011060,Bathurst Region,,27,99,,8186,6935,,1587,1784,,3513,4048,,6429,5902,,9748,8419,,18033,14263,,6361,5932,7
103011061,Oberon,,12,40,,6162,6192,,,1713,,,3583,,,5085,,,7042,,,13540,,6441,5075,7
103021062,Condobolin,,23,63,,8856,7097,,2691,3299,,5811,5152,,7362,6023,,9224,7858,,17659,12777,,7472,5912,4
103021063,Cowra,,28,66,,6326,5318,,2112,2066,,3722,3673,,5172,4815,,6875,5821,,12853,9867,,5452,4757,4
103021064,Cowra Region,,36,82,,6949,5823,,2584,2141,,4153,3600,,6398,5323,,8753,7184,,12119,10603,,6740,5238,4
103021065,Forbes,,37,86,,7755,6783,,1838,1877,,3617,3905,,5851,5670,,8757,8287,,17578,13765,,6177,5554,4
103021066,Grenfell,,3,44,,5889,5715,,,1618,,,3273,,,5108,,,7331,,,10791,,4596,5191,4
103021067,Parkes (NSW),,38,103,,8114,6120,,2893,1811,,4085,3082,,6229,4677,,10523,7702,,15953,13052,,6081,4635,4
103021068,Parkes Region,,11,40,,8094,6967,,,1863,,,4376,,,6061,,,8575,,,13961,,8426,6146,4
103021069,West Wyalong,,13,58,,6746,7036,,,2436,,,4215,,,5449,,,8053,,,14515,,5573,5350,4
103031070,Lithgow,,,40,,,5505,,,2089,,,3139,,,4581,,,7000,,,10717,,,4618,7
103031071,Lithgow Region,,15,,,5776,,,1007,,,2994,,,5770,,,7471,,,11640,,,5738,,7
103031072,Mudgee,,16,109,,8699,7372,,1538,2566,,3050,4277,,7259,6334,,9991,8911,,18419,14554,,8573,6113,6
103031073,Mudgee Region - East,,,,,,,,,,,,,,,,,,,,,,,,,6
103031074,Mudgee Region - West,,11,78,,3815,5172,,,1190,,,2588,,,4083,,,6290,,,11005,,3459,4244,6
103031075,Wollangambe - Wollemi,,,,,,,,,,,,,,,,,,,,,,,,,7
103041076,Blayney,,12,52,,5186,6422,,,1365,,,3482,,,5741,,,7812,,,13111,,5684,5838,7
103041077,Orange,,51,157,,6421,5797,,2594,1833,,3688,3167,,5270,4669,,6952,6766,,12948,12373,,5232,4670,7
103041078,Orange - North,,36,127,,7354,5917,,2322,2177,,3710,3660,,4505,4953,,6927,6512,,17814,12073,,4247,4961,7
103041079,Orange Region,,34,126,,6102,6944,,1825,2584,,4137,4740,,6318,6367,,7678,8066,,9658,12664,,6699,6442,4
104011080,Grafton,,69,200,,4903,4258,,1796,1504,,3500,2722,,4758,3881,,6076,5194,,8164,7989,,4816,3849,2
104011081,Grafton Region,,82,241,,5280,4659,,2003,1600,,3113,2777,,4764,3945,,6131,5379,,10117,9491,,5031,4000,2
104011082,Maclean - Yamba - Iluka,,107,317,,4240,4128,,2005,1669,,3003,2713,,3780,3572,,4982,4783,,7308,7854,,3764,3535,2
104021083,Bellingen,,28,91,,4622,4016,,1324,1296,,3089,2353,,4897,3674,,5585,4859,,7711,7693,,5001,3651,2
104021084,Coffs Harbour - North,,58,198,,4861,3878,,1119,1190,,2693,2162,,3969,3186,,5843,4625,,10294,8140,,3921,3206,2
104021085,Coffs Harbour - South,,24,91,,5554,4268,,1722,1194,,3706,2561,,4944,3910,,6999,5281,,9636,8178,,4864,3963,2
104021086,Coramba - Nana Glen - Bucca,,13,32,,7389,5227,,,1714,,,2876,,,4546,,,6200,,,10098,,6984,4807,2
104021087,Dorrigo,,9,29,,5215,5226,,,1809,,,3608,,,4735,,,6144,,,9265,,4789,4510,2
104021088,Korora - Emerald Beach,,25,106,,5391,5672,,1848,1575,,3460,3488,,5043,5087,,6760,7092,,9847,10870,,4965,5081,2
104021089,Sawtell - Boambee,4,148,298,6173,4410,4087,,1420,1199,,2429,2314,,3569,3431,,5349,4953,,9156,8480,6012,3466,3381,2
104021090,Urunga,,18,64,,3566,3951,,1389,1234,,1887,2102,,3176,3290,,4519,4893,,6217,8026,,3535,3409,2
104021091,Woolgoolga - Arrawarra,,78,222,,4779,4469,,1316,1674,,3053,2932,,4180,4020,,5774,5164,,9318,8476,,4402,4042,2
105011092,Bourke - Brewarrina,,3,14,,6214,8762,,,,,,,,,,,,,,,,,5867,7640,4
105011093,Cobar,,22,68,,8659,7185,,3323,1841,,4611,4218,,6450,6399,,9740,8764,,17511,14265,,6674,6570,4
105011094,Coonamble,,11,29,,9913,9566,,,2263,,,5807,,,8891,,,12506,,,17145,,9865,9376,4
105011095,Nyngan - Warren,,27,79,,10334,8303,,1549,2236,,4107,4607,,7484,6158,,10919,8789,,25207,19347,,7861,6029,4
105011096,Walgett - Lightning Ridge,,95,120,,5958,6354,,1375,1596,,3198,3228,,4832,4726,,6711,6778,,13675,15443,,4809,4664,4
105021097,Broken Hill,,,169,,,5362,,,1390,,,3378,,,4901,,,6686,,,10339,,,4813,4
105021098,Far West,,,6,,,5092,,,,,,,,,,,,,,,,,,3349,4
105031099,Coonabarabran,,16,104,,5252,6438,,1481,2229,,3977,4015,,4954,5416,,6331,7265,,8451,13065,,5081,5530,4
105031100,Dubbo - East,,165,247,,5907,5365,,2032,2054,,3875,3247,,5160,4439,,6834,6092,,11632,10900,,5145,4401,4
105031101,Dubbo - South,3,330,489,6537,6020,5579,,2161,1828,,3795,3357,,5193,4609,,7119,6403,,11832,11658,5859,5168,4539,4
105031102,Dubbo - West,,144,215,,6554,5956,,2330,2087,,4129,3393,,5719,4885,,7573,6820,,12875,12598,,5620,4917,4
105031103,Dubbo Region,,28,57,,6304,6935,,1183,2121,,4249,4431,,5985,5858,,7390,7506,,11807,14195,,6007,5726,4
105031104,Gilgandra,,50,76,,7685,6181,,1932,1739,,4573,3861,,6850,5783,,9437,7660,,15633,11508,,6661,5962,4
105031105,Narromine,3,65,145,5262,7208,6693,,2545,2062,,4745,4066,,6564,5952,,9131,7984,,13053,13403,4764,6539,5923,4
105031106,Wellington,,29,89,,6772,6301,,2392,2096,,4205,3582,,5784,4882,,8492,6631,,12256,14082,,5674,4833,4
106011107,Branxton - Greta - Pokolbin,44,75,95,9447,8567,9016,3026,2531,1347,5831,5530,3320,7402,7334,6852,9809,9307,11696,19150,17159,21863,7516,7508,6708,5
106011108,Cessnock,40,65,137,7319,6317,7309,2288,2214,1145,3963,4017,2546,5617,5818,4837,8177,7656,8580,16549,11877,19094,5622,5882,4540,5
106011109,Cessnock Region,35,59,82,6431,8471,9915,1970,2695,1374,3853,5308,2922,5725,7818,6821,7595,10161,11921,13010,15892,25742,5797,8121,6671,5
106011110,Dungog,,61,120,,6397,5898,,2065,1583,,4396,3444,,5713,4733,,7792,6830,,11585,12901,,5772,4620,5
106011111,Kurri Kurri - Abermain,30,76,116,7587,6785,6269,3474,2881,1450,4778,4617,2714,6270,6097,4741,9016,7795,7821,14396,12177,14273,5840,6078,4826,5
106011112,Singleton,20,51,93,7961,9459,9149,2545,3132,1954,5217,6548,4043,7361,9163,6787,9489,11230,9922,15194,16514,22538,7499,9309,6830,6
106011113,Singleton Region,,26,50,,8029,8633,,2630,1817,,5605,3349,,6784,6291,,8740,10415,,14991,21290,,6774,6122,6
106021114,Maitland,8,17,25,13359,10320,8896,,1660,2054,,5969,4399,,7270,8396,,10694,11305,,22848,18323,9819,7465,8133,5
106021115,Maitland - East,45,129,198,7777,6714,6687,2739,2501,1198,5100,4322,2441,6704,5923,4988,9471,7925,8560,14871,12737,16069,6665,5812,4945,5
